deltat,AcX,AcY,AcZ,GyX,GyY,GyZ,
23,-11012,-7332,13328,-3936,-31,-1030,
23,-11688,-6904,12852,-3968,-763,-2550,
22,-10456,-6828,13100,-3936,-378,-2698,
24,-10232,-6680,12404,-3936,296,-5366,
22,-10880,-6600,11584,-3968,-904,-4817,
26,-9088,-6840,11404,-3936,-439,-4191,
24,-9276,-6900,11080,-3936,1843,-6905,
22,-9360,-7176,11348,-3936,-323,-4415,
23,-9176,-7556,9028,-3904,-581,-3094,
23,-8744,-7644,9284,-3888,757,-452,
23,-8168,-7828,10312,-3952,55,-154,
22,-8856,-7820,10032,-3888,78,1199,
24,-9492,-7884,9884,-3904,-1206,3109,
22,-9724,-7572,9672,-3936,-1249,5184,
23,-8300,-7788,12128,-3904,-1564,5970,
23,-10536,-7012,12380,-3936,-1474,2912,
23,-10544,-6996,11868,-3904,543,3913,
23,-9916,-7172,12488,-3904,898,1563,
26,-9700,-7132,11100,-3968,-135,3250,
23,-9396,-7048,13060,-3936,-121,-644,
23,-11508,-6768,12128,-3920,-844,-1024,
23,-10080,-7096,12300,-3920,1599,-765,
23,-9832,-7416,12348,-3936,446,-3410,
23,-10216,-7476,10884,-3904,664,-2506,
22,-9740,-7636,11796,-3920,1142,-2927,
23,-10024,-7816,10500,-3904,633,-2927,
22,-8944,-8088,10372,-3952,520,-1266,
24,-8636,-8008,10828,-3936,-165,-1184,
22,-10376,-7780,10352,-3904,-1482,-225,
23,-9908,-7580,10292,-3920,-855,2545,
23,-9704,-7356,11644,-3904,-525,1263,
25,-9032,-7440,11352,-3936,-405,2517,
23,-9344,-7336,11644,-3920,-17,1503,
23,-10668,-7104,10952,-3936,59,1713,
23,-10396,-7120,12148,-3952,1242,1192,
22,-9252,-7420,12332,-3936,-969,1372,
23,-9168,-7360,12120,-3904,651,-483,
22,-9380,-7296,12092,-3920,1089,-1744,
24,-9616,-7184,12256,-3936,-538,-2509,
22,-9764,-7056,11084,-3936,-640,-1893,
23,-9772,-7072,11120,-3952,-343,-2152,
22,-9944,-6972,10540,-3936,-1294,-979,
23,-8908,-7264,11152,-3920,-493,-796,
24,-8516,-7224,10900,-3968,312,-1218,
25,-8636,-7576,10284,-3920,-223,-638,
23,-8752,-7316,10364,-3904,-99,357,
22,-9208,-7252,10276,-3936,-507,2227,
24,-8536,-7592,10712,-3904,-25,6696,
22,-9564,-7780,11572,-3936,534,8867,
23,-14440,-7616,11460,-3936,995,13239,
24,-18308,-8384,14556,-3936,-837,16086,
23,-21036,-9040,15716,-3952,-523,15236,
23,-20164,-10336,18552,-3888,1934,12713,
23,-18400,-11584,20444,-3952,-383,5696,
23,-17336,-12200,21328,-3920,-2042,-3293,
23,-15368,-12396,21992,-3920,-2641,-15464,
23,-14620,-11664,19544,-3936,-3642,-28484,
25,-14092,-10164,15332,-3936,-5402,-32768,
24,-12016,-8252,9500,-3968,-6029,-32768,
22,-10576,-5664,5576,-3968,-4080,-32768,
24,-10956,-2340,-548,-3936,-1987,-32768,
22,-11364,1348,-4004,-3936,1443,-32768,
23,-5676,3724,-9592,-3936,-87,-32768,
22,13064,928,-3068,-3904,2690,-32768,
24,-4348,8372,-18124,-3904,-2813,-32768,
23,-736,12192,-18948,-3936,-1052,-32768,
22,1536,19824,-30432,-3968,-9135,-5744,
24,-2580,16520,-27436,-3936,-7464,14870,
22,-13228,17960,-31432,-3904,-3460,32767,
26,-32768,12240,-21204,-3936,7260,32767,
23,-32768,-32768,32767,-3936,32767,-32768,
23,32767,-32768,32767,-3904,32767,13407,
23,-32768,-32768,32767,-3936,-4003,32767,
23,-12776,18248,-32768,-3904,-32768,-32768,
22,-8628,-1916,5996,-3936,-26459,32767,
24,-9028,14256,-23520,-3936,-22162,13317,
22,20692,6688,32767,-3904,-32768,-21468,
23,-11000,2284,1556,-3936,-25100,32767,
24,992,4452,5296,-3904,-5769,-13869,
22,-6788,-32768,13124,-3920,32767,9411,
24,-13936,-11800,11480,-3936,-32768,25641,
26,-2896,3280,5208,-3920,18725,22246,
23,-12120,3040,-3980,-3888,-978,16864,
22,3896,-15212,16772,-3936,-32768,8325,
24,-11892,-1452,20,-3904,4295,32767,
22,-4464,-7604,7868,-3968,-8995,14302,
23,-16652,-6404,-1856,-3904,-89,24973,
23,-14508,-9200,9872,-3936,7331,28660,
23,-14760,-10680,7700,-3920,-720,23752,
23,-18992,-11088,10316,-3920,648,26220,
23,-20172,-11172,12220,-3952,-3408,22898,
23,-22236,-10568,13724,-3952,-2678,18915,
22,-25016,-9988,13608,-3952,-3541,13824,
24,-23576,-9788,14596,-3920,-908,9838,
25,-26304,-9528,15380,-3936,-6272,3322,
23,-28020,-8584,15868,-3904,-9888,5990,
23,-25204,-8664,19512,-3920,-11943,-1548,
23,-30368,-7096,15180,-3936,-6117,-16813,
22,-29560,-7968,14764,-3904,946,-26651,
26,-25536,-9028,13920,-3920,-64,-32768,
23,-27508,-9088,11392,-3920,-4224,-32768,
22,-30380,-8532,5876,-3920,-5255,-32768,
24,-22576,-9328,3540,-3920,-3858,-32768,
22,-16144,-8796,2168,-3920,-6542,-32768,
23,-10648,-8368,-1036,-3952,-4598,-32768,
23,-9632,-6964,-1456,-3920,-4854,-32768,
26,-5044,-6476,-1884,-3920,-5347,-28040,
22,-3212,-5940,-2244,-3904,-7105,-25788,
24,-2364,-5440,-2716,-3904,-5725,-21054,
22,2196,-5972,1296,-3936,-6024,-16905,
25,3436,-5148,540,-3936,-5533,-22013,
23,1388,-4048,-1292,-3936,3024,-31599,
22,-5652,-2748,-5832,-3936,1826,-32768,
24,-2996,-3332,-10644,-3968,7176,-32768,
22,-2136,-3736,-12784,-3936,-3755,-32768,
23,-13640,2680,-14648,-3936,-8183,-32768,
23,-13892,9940,-19332,-3936,-7038,-28640,
23,-12628,18708,-23244,-3936,-19045,-16363,
25,-20532,29592,-21652,-3904,-4868,520,
23,-27704,32767,-19760,-3936,-4973,4495,
23,-25660,32767,-32040,-3952,16572,25218,
23,-30764,19068,-32768,-3920,32767,32767,
23,-32768,8132,-30340,-3904,32767,32767,
22,-32768,32767,32767,-3920,-32768,-32768,
24,32767,32767,-32768,-3904,32767,-32768,
22,25624,32767,-32768,-3952,-32768,-32768,
23,-9092,31852,-13392,-3968,-32768,8922,
22,-4244,16804,-32768,-3888,-10710,-18972,
23,6372,-6876,-32768,-3904,8945,23253,
23,-5604,-8308,-32768,-3920,32767,32767,
34,-32768,-32768,32767,-3936,32767,32767,
23,11400,-32768,-32768,-3920,-32768,32767,
22,3268,6868,14452,-3968,-32768,11331,
23,-5236,4784,32767,-3936,32767,6737,
23,-6824,-13804,9752,-3952,-11385,32767,
23,-6456,-8220,12420,-3936,14847,9448,
22,-8348,-9416,18984,-3920,-30998,31507,
23,-5372,-8528,24364,-3904,32767,25497,
23,-9616,-6724,11720,-3920,-32768,14476,
24,-12044,-5736,12772,-3952,-32768,30452,
22,-6168,-3632,7864,-3952,-11276,26131,
24,-13240,-2892,5864,-3936,-23264,32767,
26,-20496,-2688,8908,-3952,-23900,32767,
22,-15984,-5040,19480,-3920,-19953,32767,
24,-13704,-6104,21240,-3936,-17848,29786,
22,-15500,-6060,22616,-3936,-12674,16969,
23,-13888,-6856,24364,-3936,-13606,5139,
23,-11128,-7084,23348,-3936,-11666,-11315,
23,-13024,-5596,21960,-3904,-12888,-25646,
22,-20600,-2816,15156,-3936,-11665,-32768,
24,-22300,-1540,9396,-3920,-11735,-32768,
22,-20892,-532,8212,-3888,-12759,-32768,
23,-15852,-776,3484,-3936,-2745,-32768,
23,-18644,-908,2372,-3904,4411,-32768,
26,-18688,-196,-5728,-3920,24363,-32768,
23,-14632,-2700,-7172,-3920,24028,-32768,
23,-6720,-5824,-6280,-3904,20284,-19050,
23,-6572,-9452,-2604,-3920,17056,-9993,
22,-11124,-11472,-4788,-3920,12694,156,
24,-5924,-14532,344,-3920,17586,17805,
22,-9536,-14832,3048,-3936,-1414,18827,
23,-15208,-14008,5272,-3920,-7758,30147,
23,-18616,-13112,8932,-3920,-8062,31606,
23,-18084,-12916,11512,-3920,-5265,30091,
22,-15792,-12280,14288,-3920,-3303,27030,
24,-20248,-10632,18612,-3952,-8852,16380,
22,-23124,-8856,15228,-3936,-11470,18326,
27,-17760,-7672,20576,-3936,-8092,4323,
24,-17884,-6352,20920,-3904,-8163,-11909,
23,-23072,-3896,12408,-3920,-5425,-19797,
23,-19816,-4328,15020,-3920,-8069,-22512,
22,-19988,-4140,6908,-3920,-4268,-31427,
24,-17780,-5388,7156,-3920,-615,-32672,
22,-16880,-5640,3116,-3936,-237,-32768,
23,-17548,-6140,-1004,-3936,2135,-26221,
23,-14652,-7724,-2608,-3936,2513,-18476,
23,-9548,-8968,16,-3904,796,-7533,
22,-6796,-9144,976,-3936,-1671,-3511,
23,-10524,-8380,-1336,-3920,-2583,4312,
27,-12496,-7752,1532,-3952,-5837,14978,
22,-14820,-7000,2944,-3920,-5378,21880,
23,-15164,-6888,6820,-3952,-2956,27530,
23,-17980,-6404,7568,-3936,-4733,27762,
23,-21168,-5788,7036,-3936,311,32685,
22,-28404,-5268,10628,-3920,-4101,32038,
24,-30836,-6092,17128,-3920,-6845,32767,
22,-30692,-7432,20056,-3936,-7053,32268,
23,-30940,-8440,23100,-3952,-7293,14987,
23,-28068,-9488,25352,-3952,-2800,697,
23,-22780,-10764,26332,-3920,2758,-23540,
23,-32648,-10424,21844,-3952,-3792,-32768,
26,-31576,-10984,14808,-3936,-3006,-32768,
23,-28404,-9544,8924,-3968,-9725,-32768,
22,-32308,-7228,-1244,-3936,-6811,-32768,
24,-32768,-4980,-5416,-3936,-2286,-32768,
22,-26348,-2604,-10480,-3936,8112,-32768,
23,-6960,-2260,-12600,-3968,14741,-32768,
23,-9924,-384,-19148,-3904,-23224,-32768,
24,-4700,3344,-22976,-3936,-15786,-26618,
23,-1252,9500,-23680,-3920,-22465,-23187,
23,3544,20616,-22620,-3936,-24078,-1013,
24,1752,30912,-21860,-3936,-32768,18396,
22,-10088,32767,-14060,-3936,-15425,19514,
26,-16708,28720,-20460,-3920,27123,28187,
23,-22776,20736,-32768,-3888,23821,32767,
23,-32768,16760,-9120,-3936,-32768,32767,
23,32767,32767,-32768,-3968,32767,-24998,
23,32767,17864,32767,-3936,-7823,1304,
23,-32768,-32768,32767,-3904,-32768,22693,
33,17280,11832,-32768,-3920,-3011,2370,
24,204,9304,22476,-3920,-32768,5178,
22,-1096,19996,-32768,-3952,-15075,13734,
23,-14476,7424,2244,-3920,32767,32767,
23,-6664,-13708,32767,-3888,32767,-32768,
23,4104,-10856,27084,-3920,-32768,32767,
25,-2844,-4148,16176,-3920,32767,-21125,
23,-7344,-3796,-30788,-3968,14231,3416,
24,-23252,9736,3016,-3936,32767,1739,
22,376,-10832,8700,-3952,-32768,-777,
23,-7880,-380,25880,-3920,-14358,24041,
23,-9904,-11904,-4,-3952,1978,-11549,
23,-7720,-5168,21196,-3904,4477,-106,
22,-10320,-5684,11784,-3920,-9241,2029,
24,-4724,-9340,16060,-3920,18695,-3462,
22,-6876,-6264,15108,-3952,-7889,1930,
23,-6852,-5904,16740,-3904,-14244,2734,
22,-8808,-8484,8708,-3936,296,-4681,
24,-7708,-6028,16024,-3920,339,-3040,
27,-7364,-6884,14108,-3984,3319,1783,
22,-8732,-5772,11140,-3904,-2873,-2152,
23,-6692,-7248,15048,-3952,9884,-2281,
23,-7052,-6940,13640,-3920,895,-1187,
23,-6320,-4908,14408,-3904,-430,1506,
22,-6812,-6560,13808,-3920,-285,-515,
23,-8176,-6420,13600,-3904,-4632,-203,
22,-7400,-6032,13076,-3952,6903,-2207,
24,-6408,-4376,16068,-3904,5880,-3283,
22,-6908,-6140,15564,-3952,-1641,971,
23,-7240,-6004,13880,-3904,-5110,1912,
22,-7488,-5644,13864,-3888,1397,410,
24,-8472,-6212,14400,-3936,-2339,-453,
26,-6284,-6148,16360,-3904,6389,32,
22,-7380,-5348,15248,-3904,-9441,1599,
23,-9080,-5252,14088,-3936,-3333,1928,
23,-7764,-4960,14584,-3936,-394,-1431,
23,-7984,-5816,15380,-3904,-1747,2062,
22,-10768,-6352,12420,-3936,-3554,6585,
24,-8640,-6044,13848,-3904,11513,8751,
22,-11308,-5732,9724,-3936,-9172,17297,
23,-15356,-3948,9704,-3936,-15962,25490,
23,-20128,-1072,-40,-3936,-24366,32767,
23,-26256,-3744,4060,-3904,508,32767,
22,-32768,-3456,11832,-3936,-12629,32767,
24,-32768,-9120,8516,-3904,13815,32767,
26,-27828,-16664,28396,-3904,18900,32767,
23,-16116,-18956,32767,-3952,7465,17028,
23,-17264,-18444,32767,-3904,-391,-9715,
22,-22724,-15908,32348,-3920,-2341,-31881,
25,-32768,-12492,23532,-3920,-772,-32768,
22,-32768,-9848,15936,-3904,-4513,-32768,
24,-32256,-6156,9264,-3904,-11358,-32768,
22,-32768,-900,2052,-3904,-12514,-32768,
23,-32768,3620,-4092,-3904,-3311,-32768,
23,-32768,5528,-4540,-3904,6977,-32768,
23,-25248,5556,-10680,-3936,8577,-32768,
22,-19464,7516,-9824,-3904,2638,-32768,
27,-11056,9880,-21820,-3904,21117,-32768,
23,-3592,13628,-28620,-3920,10190,-32768,
22,468,18336,-32616,-3952,-15695,-19532,
24,-6392,21492,-30696,-3952,-2933,-4734,
22,-1172,13168,-32768,-3936,-3660,19144,
23,-9472,11184,-25684,-3920,16571,32767,
23,-25008,5952,-28792,-3920,21116,32767,
23,-32768,5292,-10596,-3920,20394,32767,
22,-32768,5808,-3016,-3904,-9645,32767,
24,-32768,11528,10672,-3920,-28700,32767,
22,32767,32767,-32768,-3920,-11,-13608,
24,-32768,32767,-32768,-3952,-1500,32767,
26,-23480,32767,9500,-3936,-1483,-23606,
22,21172,31476,-32768,-3936,-1504,9105,
24,-5860,17692,3284,-3904,-1447,-750,
22,10576,4652,18748,-3952,-1468,-5136,
23,-10272,-19240,10768,-3920,-1477,3592,
23,-288,-16780,5332,-3920,-1453,-6734,
23,6472,-5460,3820,-3920,-1477,3084,
22,-3532,-11472,7088,-3936,-1459,-1995,
23,-856,-3752,16648,-3936,-1447,803,
23,-4940,-6320,15876,-3936,-1474,-426,
24,-1212,-5820,15712,-3904,-1489,-410,
24,-204,-4940,16928,-3904,-1471,69,
22,-4372,-3968,17280,-3936,-1465,-356,
26,-3884,-2456,18672,-3936,-1488,-376,
23,-5648,-5356,16700,-3904,-1480,-838,
23,-3340,-4892,15944,-3904,-1460,-592,
22,-3736,-5040,15980,-3936,-1476,-545,
24,-4576,-6620,14596,-3904,-1479,-751,
22,-2036,-3592,16248,-3904,-1458,-752,
23,-3784,-4972,16244,-3968,-1480,-864,
23,-1872,-3624,14652,-3904,-1484,-803,
23,-3544,-4740,18192,-3936,-1453,-859,
22,-4828,-4508,16980,-3904,-1446,-767,
24,-4300,-5512,15044,-3904,-1492,-913,
23,-2520,-3500,17428,-3904,-1482,-800,
22,-3788,-4056,17936,-3904,-1460,-855,
27,-3796,-5544,15856,-3968,-1471,-820,
22,-4420,-4896,16632,-3904,-1467,-866,
23,-4616,-5116,15444,-3904,-1465,-850,
23,-1924,-5012,17088,-3936,-1449,-839,
23,-2268,-4556,17056,-3904,-1480,-827,
22,-3788,-6592,14904,-3904,-1480,-846,
24,-3852,-5580,16816,-3904,-1475,-835,
22,-3836,-5224,16360,-3952,-1482,-845,
23,-2744,-6304,16232,-3888,-1479,-848,
24,-976,-5128,16464,-3920,-1491,-833,
22,-3288,-4888,16104,-3872,-1491,-839,
23,-5992,-6860,17468,-3952,-1466,-844,
23,-2868,-6168,14892,-3920,-1466,-845,
27,-3132,-6660,17360,-3904,-1466,-866,
22,-828,-5260,16680,-3936,-1477,-880,
23,-1780,-4560,18220,-3936,-1484,-866,
23,-4188,-5768,15352,-3920,-1474,-906,
23,-3880,-3876,15228,-3936,-1476,-94,
22,-2120,-6076,16468,-3904,-1477,5900,
23,-2968,-3264,18484,-3920,-1489,6977,
22,-3564,-4356,18904,-3904,-1486,27061,
24,-12096,-3924,11228,-3888,-1445,32767,
23,-16128,-1264,4056,-3904,-1501,32767,
22,-22308,-2552,3160,-3920,-1475,32767,
23,-31752,-7392,10964,-3904,-1459,32767,
25,-25996,-14196,17432,-3904,-1457,32767,
24,-23168,-17264,23212,-3936,-1507,32767,
22,-19900,-17652,25836,-3920,-1496,21964,
23,-19100,-17576,27936,-3904,-1502,2174,
22,-28240,-15624,25680,-3920,-1505,-22883,
24,-26124,-13448,21520,-3936,-1468,-25978,
22,-20496,-11820,21660,-3920,-1437,-32768,
25,-30620,-5972,9232,-3936,-1422,-32768,
23,-30180,-2440,6156,-3920,-1469,-32768,
22,-28420,1228,1664,-3952,-1379,-32768,
24,-25664,3840,-2772,-3904,-1430,-32768,
22,-17888,4952,-5916,-3920,-1314,-32768,
26,-13900,8260,-9788,-3968,-1306,-32768,
22,-8040,10696,-6608,-3872,-1403,-32768,
24,416,13884,-14708,-3936,-1693,-32768,
22,2212,15832,-15216,-3904,-1228,-24796,
23,392,15216,-15156,-3904,-1659,-11855,
23,2892,12072,-20220,-3936,-2825,-10045,
23,696,6056,-20316,-3904,-2513,4487,
25,-4652,9892,-23444,-3904,-1171,32767,
22,-26848,11944,-15480,-3888,-465,32767,
23,-32768,7532,-16936,-3920,-3179,32767,
23,-32768,4100,-5936,-3904,-1807,32767,
23,-32768,-32768,-896,-3920,32767,-32768,
22,32767,32684,-32768,-3952,-17699,17532,
27,-32768,32767,-7072,-3888,-2509,-32768,
22,16576,19328,-29992,-3936,32767,32767,
23,6696,6084,32767,-3904,32767,-16387,
23,-6708,-8788,13920,-3920,-32768,-1794,
23,6308,-10564,7768,-3920,32767,-12008,
22,11048,-1936,7800,-3888,-18764,1105,
24,-2280,-15856,15860,-3920,16061,-1744,
23,-1132,-7976,18360,-3904,477,5813,
23,-2916,-9500,18024,-3904,-6274,7703,
23,-2200,-6712,15620,-3904,12037,3242,
22,1720,-7104,17420,-3904,3665,3267,
24,2952,-4388,15044,-3904,-5761,8490,
25,-2828,-3508,18904,-3936,-8448,7849,
23,-4392,-5512,16244,-3904,-2104,1635,
22,-2508,-4232,14412,-3920,1526,1234,
24,-2388,-7344,16204,-3888,-2056,586,
22,-260,-5156,16716,-3888,140,1026,
23,-2780,-7356,16804,-3936,-1775,862,
24,-884,-6876,15424,-3904,5550,-1046,
22,-2352,-5756,17592,-3936,-2925,-1099,
23,-576,-6544,15544,-3936,1731,753,
23,-1388,-5564,17916,-3920,-5266,414,
23,-2840,-5728,16104,-3888,-2067,2170,
22,-3828,-5892,15288,-3920,459,-1705,
25,-2060,-4352,15072,-3904,3698,-3307,
25,-76,-6212,14312,-3904,499,-1022,
23,-380,-5916,17648,-3920,-987,-430,
23,-1260,-6200,15800,-3904,-1447,-866,
23,-1040,-6440,17172,-3872,-1901,-173,
23,-1428,-7376,16280,-3904,-347,-2239,
23,-1416,-5532,16700,-3920,3516,-1718,
23,340,-6636,15736,-3920,-943,-1090,
22,-40,-6020,16620,-3920,-3202,1835,
24,-1628,-6716,16332,-3872,-3808,1114,
22,-1624,-8964,17228,-3904,1601,-715,
23,-792,-6896,15796,-3904,3688,-1731,
22,-640,-5244,17132,-3952,1681,759,
24,-764,-6920,15472,-3920,-104,-898,
22,192,-6156,16816,-3904,1530,632,
26,-1424,-6088,16260,-3936,-119,793,
24,-1648,-5988,16384,-3936,2437,-1498,
22,-116,-5076,16364,-3920,1625,-287,
23,964,-6336,16388,-3920,-6670,1749,
22,-588,-3980,16248,-3920,-5245,2288,
24,-2816,-5340,15792,-3904,-5389,-1210,
22,-2348,-7316,15332,-3888,4287,-1940,
23,-148,-6080,16548,-3936,4238,-2109,
23,100,-6652,16376,-3888,-1574,248,
23,-2000,-6096,16316,-3936,874,511,
22,160,-7732,16620,-3936,-1882,-1070,
24,-1616,-6200,16312,-3904,881,2086,
22,-1340,-5984,15788,-3904,-809,-1122,
26,-396,-6188,16720,-3888,2088,793,
25,-676,-6552,16184,-3888,-2419,-49,
22,-1352,-6296,16516,-3888,1137,98,
24,-892,-5964,16696,-3888,-368,684,
22,-1372,-6512,15932,-3920,950,-911,
23,-1084,-6468,17228,-3904,1930,96,
23,-604,-5940,16144,-3904,69,20,
23,-1056,-6156,16784,-3920,-1991,824,
22,-1104,-6588,16092,-3888,677,-80,
23,-1152,-5864,17064,-3888,-1849,858,
23,-1256,-6360,15588,-3920,911,708,
23,-1628,-6288,16204,-3888,2293,-717,
23,260,-7576,16460,-3920,2836,-1310,
26,-80,-5252,17952,-3904,-1305,1899,
23,-248,-6744,16516,-3888,-3257,837,
22,-1820,-6020,16360,-3888,2156,-350,
23,-1108,-5484,16684,-3872,840,23,
22,-708,-6308,16372,-3936,-39,14,
23,-1392,-5928,16856,-3904,-13,1811,
23,-1532,-5844,16160,-3888,-2659,1275,
23,-2612,-6116,16616,-3904,-1258,515,
22,-1052,-6332,15660,-3888,2747,472,
23,-1388,-5760,16984,-3872,-14,1053,
22,-872,-6352,15964,-3936,272,-51,
23,-1052,-5780,16656,-3920,-829,770,
22,-2820,-6880,16568,-3920,-2667,758,
23,-1492,-6336,15932,-3904,2816,-919,
26,-1372,-5780,16704,-3872,-1865,786,
22,-1324,-6716,16060,-3872,1044,-188,
23,-1688,-5716,16856,-3920,-460,570,
23,-2016,-6732,16196,-3888,-2053,407,
23,-1400,-6104,16324,-3904,2348,-599,
23,-1244,-5712,16752,-3888,-2042,161,
24,-2756,-6012,15988,-3888,-515,-375,
22,-1412,-5800,15980,-3904,93,-1137,
23,-2424,-5352,16524,-3936,-1579,300,
22,-1552,-7600,17072,-3888,1002,-273,
23,-40,-4856,15976,-3904,1869,216,
22,-628,-5292,17076,-3904,-4786,1484,
24,-1852,-6800,15836,-3920,-1795,554,
26,-1740,-5916,16788,-3904,1209,-78,
22,-1124,-7808,16112,-3904,903,-454,
23,-260,-6324,15452,-3888,-270,1432,
23,-1240,-5240,17636,-3920,-3180,1202,
23,-1972,-5028,14996,-3888,-3283,3157,
22,-2156,-7324,15268,-3888,-1802,1532,
24,-380,-6964,15052,-3920,-1783,3637,
22,-1688,-6596,14252,-3888,-528,5359,
23,-5336,-7672,17860,-3904,4744,5691,
23,-1968,-9724,19016,-3872,3615,6341,
23,-3428,-5108,16316,-3888,-1885,9445,
22,-2784,-6712,17000,-3888,-6667,6887,
24,-4220,-7868,17020,-3920,-5176,6677,
26,-10544,-7008,14404,-3888,-1532,4822,
22,-7704,-4836,17592,-3888,16963,7730,
24,-4836,-8568,16116,-3888,2905,13474,
22,-2356,-8184,16540,-3888,4762,8927,
25,-7500,-6924,16764,-3920,-4146,9788,
23,-8024,-7028,15568,-3920,-4456,19930,
23,-7736,-8096,15112,-3888,-1616,14049,
22,-7652,-8480,19364,-3920,-3900,12535,
24,-9612,-7752,15240,-3904,-2924,14756,
24,-12720,-6668,13064,-3904,-13819,15916,
23,-7992,-3944,9800,-3888,-1216,19500,
23,-8288,-5480,12576,-3888,-7351,16317,
23,-13044,-5604,13784,-3920,-6908,16175,
26,-12608,-5336,15960,-3904,-2631,12364,
22,-12212,-6300,16216,-3872,1662,5905,
24,-12424,-7496,15488,-3904,3905,-619,
22,-13096,-8428,15124,-3904,5781,-4230,
23,-10868,-9992,14388,-3888,5972,-6783,
22,-12672,-10512,12996,-3888,1753,-8254,
24,-10260,-11056,13036,-3888,1498,-6052,
23,-10656,-10456,12272,-3888,504,-12037,
22,-10100,-9532,10328,-3888,527,-10091,
24,-8840,-8512,11680,-3904,973,-11445,
22,-8852,-6580,9132,-3888,-858,-10024,
23,-6508,-5644,9872,-3872,-177,-7378,
26,-5528,-4228,9492,-3872,-1404,-7775,
23,-7768,-2536,8288,-3872,91,-4409,
22,-5676,-2240,9968,-3904,1503,-1158,
24,-5280,-2156,10000,-3920,1473,-462,
22,-6932,-2072,10656,-3920,865,518,
23,-6968,-2660,9648,-3888,3910,4287,
23,-7764,-3588,11440,-3888,5555,3616,
23,-10592,-4304,11352,-3904,8435,4197,
23,-8504,-6224,11760,-3904,8354,6589,
23,-11032,-7116,13480,-3904,3308,6618,
23,-8836,-8208,15404,-3872,1480,9691,
22,-10864,-7656,14076,-3904,1439,4356,
23,-11584,-7164,14296,-3904,1070,5574,
23,-12444,-6336,14120,-3872,-6630,7599,
27,-12036,-5568,15672,-3872,-7893,8899,
23,-14712,-4464,16460,-3888,-3959,1933,
23,-13672,-4620,16680,-3888,343,-1568,
23,-12572,-5076,15508,-3888,-123,-2491,
23,-10968,-5456,14780,-3888,-737,-4843,
23,-11340,-5824,15352,-3888,-1795,-6860,
23,-11428,-6180,14116,-3888,616,-10259,
23,-10256,-6552,12668,-3888,1057,-9970,
22,-10280,-6504,10960,-3920,-668,-8540,
24,-8992,-6964,11668,-3888,-565,-6626,
22,-9736,-7008,12008,-3888,627,-8644,
23,-10640,-6804,9852,-3904,740,-6400,
26,-7924,-7592,11320,-3888,3213,-5994,
23,-8456,-7772,9172,-3888,1635,-4994,
22,-6824,-8088,10220,-3888,1417,-2086,
24,-7552,-7468,11548,-3888,-1378,-2259,
23,-8144,-6736,9888,-3920,350,-995,
22,-7928,-6156,10972,-3904,-1650,-267,
24,-7132,-5516,11244,-3904,-2625,2636,
22,-6872,-4736,11724,-3840,-586,3241,
23,-7444,-4116,12248,-3904,-532,2529,
23,-8132,-3932,11388,-3872,2011,3338,
23,-6316,-4520,13480,-3872,1675,5458,
22,-6552,-4492,14068,-3872,-743,5142,
24,-6776,-4180,13340,-3888,-3067,8431,
25,-8228,-3988,14956,-3904,-4869,5165,
23,-12544,-3324,15720,-3920,697,572,
22,-6332,-5636,14784,-3904,7626,-622,
23,-7456,-6356,14620,-3872,864,-4907,
25,-9360,-6552,13548,-3888,-242,-2385,
22,-8508,-6896,15192,-3888,-1180,-4122,
23,-8880,-6984,11796,-3904,1741,-8433,
23,-9892,-7072,13680,-3872,3780,-10614,
23,-5208,-7588,10524,-3888,10434,-12076,
22,-5752,-6620,10276,-3872,592,-10012,
23,-6068,-4808,8392,-3888,-3974,579,
22,-6716,-2796,11460,-3904,-5829,4538,
24,-10948,-1076,9708,-3904,-5384,10529,
25,-7940,-2232,15628,-3888,-2537,17620,
23,-7384,-2708,16980,-3888,-2927,13683,
23,-10832,-2104,18160,-3904,-5253,12909,
22,-11968,-2472,20464,-3888,-5002,8870,
24,-13516,-3276,19632,-3872,-2655,1672,
22,-15476,-4144,19536,-3920,-2516,-2024,
23,-12144,-6348,19800,-3904,-966,-7059,
22,-5112,-6836,17176,-3904,8563,-14470,
23,-26924,-6072,-9400,-3904,17356,-16629,
23,-4920,-12320,31384,-3888,13882,-337,
23,-4308,-13048,19724,-3872,-504,-17436,
22,-11092,-11364,10344,-3888,5924,-18354,
26,-10024,-10316,15016,-3904,3709,-24025,
23,-23900,-6360,-1260,-3872,-6915,-18704,
23,-2920,-8396,13260,-3872,4124,5831,
23,4620,-6816,15140,-3872,-4909,-13609,
23,-4380,-2120,6712,-3904,2667,-13820,
23,-14448,1576,2940,-3888,5733,-2740,
22,-616,-452,7160,-3888,2654,22656,
24,476,-776,13432,-3888,-14295,22646,
22,-7700,3268,12924,-3904,-5346,16209,
23,-14256,3944,16316,-3872,1808,13119,
24,-13192,2692,10448,-3888,14182,16207,
23,-7164,-1152,18208,-3872,6764,20239,
23,2096,-8844,17208,-3872,-32768,14814,
26,-11292,-3400,19132,-3904,26823,-32768,
23,-16936,2316,10396,-3904,-6555,-9122,
23,-3988,-3280,11732,-3872,14752,-8737,
23,-4520,-5116,14672,-3904,687,-19813,
22,-5252,-4936,7440,-3888,7007,-5749,
24,-2432,-5208,11436,-3840,88,-4357,
22,-10420,-2492,9296,-3904,-4414,3529,
