led,t,deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,QuatW,QuatX,QuatY,QuatZ,OrX,OrY,OrZ,GyX,GyY,GyZ
0,10854,50,-0.03,0.02,0.19,0.98,0.50,9.74,0.99231,0.03119,-0.04700,0.11035,347.25,5.69,-2.94,-0.00,-0.00,0.00
0,10904,50,-0.02,0.02,0.22,0.98,0.50,9.74,0.99231,0.03119,-0.04700,0.11035,347.25,5.69,-2.94,0.01,0.00,0.00
0,10954,50,-0.01,0.03,0.11,0.98,0.50,9.74,0.99231,0.03119,-0.04700,0.11035,347.25,5.69,-2.94,0.00,-0.01,0.00
0,11004,50,-0.03,0.03,0.24,0.98,0.50,9.74,0.99231,0.03119,-0.04706,0.11035,347.25,5.75,-2.94,-0.00,-0.01,0.00
0,11054,50,-0.07,0.02,0.19,0.98,0.50,9.74,0.99231,0.03125,-0.04718,0.11035,347.25,5.75,-2.94,0.00,-0.01,-0.00
0,11104,50,0.03,0.02,0.16,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,-0.00,-0.00
0,11154,50,-0.05,0.04,0.15,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,-0.01,-0.00
0,11204,50,-0.03,0.06,0.16,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,-0.00,-0.00,0.00
0,11254,50,0.00,0.03,0.16,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,-0.01,-0.00,0.00
0,11304,50,-0.02,0.08,0.18,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,-0.00,-0.00
0,11354,50,0.00,0.08,0.18,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,0.00,-0.00
0,11404,50,0.00,0.10,0.16,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,-0.00,0.00,0.00
0,11454,50,-0.01,0.05,0.20,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,0.00,0.00
0,11504,50,-0.02,0.12,0.18,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,0.00,-0.00
0,11554,50,0.02,0.07,0.17,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,0.00,0.00
0,11604,50,-0.02,0.07,0.18,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,-0.00,0.00,0.00
0,11654,50,-0.02,0.05,0.16,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,0.00,-0.00
0,11704,50,0.00,0.09,0.17,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,-0.00,-0.00,-0.00
0,11754,50,0.00,0.06,0.18,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.01,0.01,-0.00
0,11804,50,-0.01,0.07,0.14,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,0.00,-0.00
0,11854,50,-0.02,0.06,0.19,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,-0.00,-0.00
0,11904,50,-0.06,0.13,0.18,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,-0.00,0.00
0,11954,50,0.00,-0.07,0.12,0.98,0.50,9.74,0.99225,0.03125,-0.04730,0.11035,347.25,5.75,-2.94,0.00,-0.00,0.00
0,12004,50,0.06,0.17,0.06,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.94,-0.04,0.00,0.01
0,12054,50,-0.04,0.12,0.14,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,0.00,0.00,-0.00
0,12104,50,0.00,0.09,0.14,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,0.00,-0.00,-0.00
0,12154,50,-0.01,0.12,0.16,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,0.00,0.00,-0.00
0,12204,50,-0.02,0.12,0.14,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,0.00,0.00,-0.00
0,12254,50,-0.01,0.10,0.21,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,-0.00,0.00,0.00
0,12304,50,-0.01,0.13,0.20,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,-0.00,0.00,-0.00
0,12354,50,-0.02,0.14,0.17,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,0.00,-0.00,-0.00
0,12404,50,-0.01,0.07,0.12,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,-0.00,-0.01,-0.00
0,12454,50,0.04,0.08,0.12,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,-0.00,0.00,-0.00
0,12504,50,-0.04,0.10,0.20,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,-0.01,0.00,0.00
0,12554,50,0.00,0.14,0.13,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,-0.00,0.00,0.00
0,12604,50,-0.08,0.06,0.21,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,0.01,0.00,-0.00
0,12654,50,0.00,0.07,0.16,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,0.00,0.01,-0.00
0,12704,50,-0.02,0.10,0.20,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,-0.00,0.00,0.00
0,12754,50,-0.02,0.07,0.16,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,0.00,-0.00,-0.00
0,12804,50,0.00,0.02,0.12,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,-0.00,-0.00,0.00
0,12854,50,-0.04,0.07,0.20,0.98,0.49,9.74,0.99231,0.03094,-0.04736,0.11035,347.25,5.75,-2.88,0.00,-0.00,-0.00
0,12904,50,-0.02,0.04,0.15,0.98,0.50,9.74,0.99231,0.03101,-0.04730,0.11035,347.25,5.75,-2.94,0.01,-0.00,-0.00
0,12954,50,0.01,0.04,0.16,0.98,0.49,9.74,0.99231,0.03082,-0.04724,0.11035,347.25,5.75,-2.88,0.00,-0.00,0.00
0,13004,50,-0.03,0.07,0.16,0.98,0.49,9.74,0.99231,0.03082,-0.04724,0.11035,347.25,5.75,-2.88,0.01,-0.00,-0.00
0,13054,50,-0.02,0.04,0.20,0.98,0.49,9.74,0.99231,0.03082,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,-0.01,0.00
0,13104,50,-0.03,0.07,0.19,0.98,0.49,9.74,0.99231,0.03082,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,-0.00,0.00
0,13154,50,-0.01,0.06,0.16,0.98,0.49,9.74,0.99231,0.03082,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,-0.01,0.00
0,13204,50,0.00,0.06,0.17,0.98,0.49,9.74,0.99231,0.03082,-0.04724,0.11035,347.25,5.75,-2.88,-0.01,-0.00,0.00
0,13254,50,-0.03,0.07,0.17,0.98,0.49,9.74,0.99231,0.03082,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,-0.00,0.00
0,13304,50,-0.03,0.05,0.10,0.98,0.49,9.74,0.99231,0.03082,-0.04724,0.11035,347.25,5.75,-2.88,0.01,-0.00,0.00
0,13355,51,0.00,0.07,0.18,0.98,0.49,9.74,0.99231,0.03082,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,-0.01,0.00
0,13405,50,0.00,0.03,0.17,0.98,0.49,9.74,0.99231,0.03082,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,-0.01,0.00
0,13455,50,0.02,0.04,0.20,0.98,0.49,9.74,0.99231,0.03082,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,-0.01,0.00
0,13505,50,-0.06,0.09,0.15,0.98,0.49,9.74,0.99231,0.03076,-0.04724,0.11035,347.25,5.75,-2.88,0.00,-0.00,0.00
0,13555,50,-0.07,0.14,0.16,0.98,0.49,9.74,0.99231,0.03076,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,-0.00,-0.00
0,13605,50,0.00,0.05,0.22,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,-0.01,-0.00,0.00
0,13655,50,-0.02,0.09,0.13,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,-0.01,0.00
0,13705,50,-0.02,0.14,0.19,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,0.00,-0.00,0.00
0,13755,50,-0.03,0.12,0.14,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,0.00,-0.00,0.00
0,13805,50,0.00,0.09,0.19,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,-0.00,-0.00
0,13855,50,-0.02,0.09,0.16,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,0.00,-0.00,0.00
0,13905,50,-0.02,0.11,0.19,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,0.00,0.00
0,13955,50,-0.01,0.10,0.15,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,0.00,-0.00,0.00
0,14005,50,-0.02,0.11,0.19,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,0.01,-0.00,-0.00
0,14055,50,0.01,0.09,0.16,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,0.00,0.00
0,14105,50,-0.02,0.10,0.19,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,0.00,-0.00,0.00
0,14155,50,-0.03,0.11,0.18,0.98,0.49,9.74,0.99231,0.03070,-0.04724,0.11035,347.25,5.75,-2.88,-0.00,-0.00,-0.00
0,14205,50,-0.04,0.22,0.28,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.06,0.03,-0.01
0,14255,50,0.01,0.16,0.23,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,14305,50,-0.04,0.12,0.18,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,14355,50,0.02,0.13,0.12,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,-0.00,0.00
0,14405,50,-0.02,0.15,0.17,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,14455,50,-0.08,0.10,0.11,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,-0.00,0.00
0,14505,50,0.00,0.12,0.15,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,14555,50,-0.02,0.15,0.16,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,-0.00,0.00
0,14605,50,-0.02,0.11,0.10,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,-0.00
0,14655,50,-0.02,0.15,0.16,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,-0.00
0,14705,50,-0.04,0.11,0.15,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,14755,50,-0.02,0.12,0.13,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,-0.00
0,14806,51,-0.02,0.11,0.18,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,-0.00,0.00
0,14856,50,-0.02,0.15,0.15,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,14906,50,-0.02,0.14,0.20,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.01,0.00
0,14956,50,-0.01,0.10,0.15,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,15006,50,-0.01,0.13,0.17,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,0.00
0,15056,50,-0.02,0.14,0.16,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,0.00
0,15106,50,-0.02,0.09,0.19,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,15156,50,-0.03,0.14,0.13,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,-0.00
0,15206,50,0.00,0.09,0.09,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,0.00
0,15256,50,-0.02,0.11,0.17,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,-0.00,0.00
0,15306,50,-0.03,0.10,0.11,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,0.00
0,15356,50,0.00,0.12,0.11,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,-0.00
0,15406,50,0.01,0.13,0.09,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,-0.00
0,15456,50,0.00,0.10,0.28,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,-0.00
0,15506,50,-0.04,0.11,0.19,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,-0.00,0.00
0,15556,50,-0.02,0.11,0.12,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,-0.00,0.00
0,15606,50,-0.02,0.12,0.15,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,-0.00
0,15656,50,-0.05,0.12,0.14,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,-0.00
0,15706,50,0.00,0.12,0.15,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,-0.00
0,15756,50,-0.02,0.11,0.10,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,15806,50,0.00,0.14,0.12,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,-0.00
0,15856,50,0.00,0.10,0.15,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,-0.00
0,15906,50,-0.01,0.12,0.12,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,15956,50,-0.01,0.10,0.14,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,-0.00
0,16006,50,-0.03,0.13,0.09,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,0.00
0,16056,50,0.00,0.09,0.23,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,-0.00
0,16106,50,-0.03,0.13,0.09,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,-0.00,0.00
0,16156,50,-0.04,0.10,0.20,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.01,-0.00,0.00
0,16206,50,0.03,0.10,0.09,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,-0.00,0.00
0,16256,50,-0.02,0.10,0.16,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,16306,50,-0.02,0.13,0.15,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,0.00
0,16356,50,-0.01,0.10,0.10,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,-0.00
0,16406,50,-0.05,0.04,0.15,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,-0.00,0.00
0,16456,50,0.00,0.14,0.07,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,0.00
0,16506,50,0.00,0.08,0.15,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,16556,50,-0.03,0.11,0.12,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,0.00
0,16606,50,-0.04,0.11,0.10,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,0.00
0,16656,50,0.00,0.11,0.07,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,-0.00
0,16706,50,-0.01,0.08,0.15,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,0.00
0,16756,50,-0.02,0.13,0.10,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,-0.00
0,16806,50,-0.06,0.13,0.13,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,16856,50,-0.01,0.09,0.10,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,0.00,0.00
0,16906,50,0.04,0.07,0.08,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,16956,50,-0.01,0.14,0.12,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,0.00
0,17006,50,-0.01,0.12,0.13,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,0.00,-0.00
0,17056,50,0.00,0.12,0.14,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,17106,50,-0.04,0.09,0.12,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.00,-0.00,0.00
0,17156,50,-0.03,0.10,0.12,0.98,0.49,9.74,0.99231,0.03040,-0.04712,0.11029,347.31,5.75,-2.88,-0.01,-0.01,0.00
0,17206,50,-0.01,0.11,0.08,0.98,0.49,9.74,0.99231,0.03046,-0.04718,0.11029,347.31,5.75,-2.88,-0.00,-0.01,0.00
0,17256,50,0.00,0.12,0.08,0.98,0.49,9.74,0.99231,0.03046,-0.04718,0.11029,347.31,5.75,-2.88,-0.00,0.00,-0.00
0,17306,50,-0.05,0.10,0.12,0.98,0.49,9.74,0.99231,0.03046,-0.04718,0.11029,347.31,5.75,-2.88,0.01,0.01,-0.00
0,17356,50,-0.01,0.13,0.14,0.98,0.49,9.74,0.99231,0.03052,-0.04718,0.11029,347.31,5.75,-2.88,0.01,0.00,-0.00
0,17406,50,0.00,0.10,0.10,0.98,0.49,9.74,0.99231,0.03052,-0.04718,0.11029,347.31,5.75,-2.88,0.00,-0.00,0.00
0,17456,50,-0.02,0.12,0.17,0.98,0.49,9.74,0.99231,0.03052,-0.04718,0.11029,347.31,5.75,-2.88,0.00,0.01,-0.00
0,17506,50,-0.10,0.16,0.15,0.98,0.49,9.74,0.99231,0.03052,-0.04706,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,17556,50,-0.03,0.14,0.08,0.98,0.49,9.74,0.99231,0.03052,-0.04706,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,17606,50,0.00,0.13,0.10,0.98,0.49,9.74,0.99231,0.03052,-0.04706,0.11035,347.25,5.69,-2.88,0.01,0.00,0.00
0,17656,50,-0.04,0.13,0.21,0.98,0.49,9.74,0.99231,0.03052,-0.04706,0.11035,347.25,5.69,-2.88,0.00,0.00,0.00
0,17707,51,0.03,0.15,0.19,0.98,0.49,9.74,0.99231,0.03052,-0.04706,0.11035,347.25,5.69,-2.88,0.00,0.01,0.00
0,17757,50,-0.03,0.12,0.16,0.98,0.49,9.74,0.99231,0.03052,-0.04706,0.11035,347.25,5.69,-2.88,0.00,-0.00,0.00
0,17807,50,0.00,0.14,0.12,0.98,0.49,9.74,0.99231,0.03046,-0.04706,0.11029,347.31,5.69,-2.88,-0.01,-0.01,0.00
0,17857,50,-0.04,0.15,0.14,0.98,0.49,9.74,0.99231,0.03046,-0.04706,0.11029,347.31,5.69,-2.88,0.00,0.00,-0.00
0,17907,50,-0.04,0.17,0.14,0.98,0.49,9.74,0.99231,0.03046,-0.04706,0.11029,347.31,5.69,-2.88,0.00,0.00,-0.00
0,17957,50,0.02,0.07,0.26,0.98,0.49,9.74,0.99231,0.03046,-0.04718,0.11029,347.31,5.75,-2.88,0.00,-0.01,-0.00
0,18007,50,-0.01,0.18,0.27,0.98,0.49,9.74,0.99231,0.03046,-0.04700,0.11029,347.25,5.69,-2.88,0.01,0.01,-0.00
0,18057,50,-0.03,0.16,0.09,0.98,0.49,9.74,0.99231,0.03046,-0.04700,0.11029,347.25,5.69,-2.88,-0.00,-0.01,-0.00
0,18107,50,-0.03,0.16,0.16,0.97,0.49,9.74,0.99231,0.03046,-0.04694,0.11035,347.25,5.69,-2.88,0.00,0.00,0.00
0,18157,50,0.00,0.11,0.11,0.97,0.49,9.74,0.99231,0.03046,-0.04694,0.11035,347.25,5.69,-2.88,0.00,0.01,-0.00
0,18207,50,0.00,0.13,-0.02,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,18257,50,0.02,0.11,0.18,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,-0.00,0.00
0,18307,50,0.01,0.13,0.11,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,-0.00,-0.00,0.00
0,18357,50,0.00,0.14,0.15,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,18407,50,-0.01,0.16,0.11,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,0.00
0,18457,50,-0.03,0.16,0.25,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.01,0.00,-0.00
0,18507,50,0.00,0.15,0.14,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,18557,50,-0.02,0.12,0.15,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,-0.00,-0.00
0,18607,50,0.01,0.12,0.09,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.01,0.00,-0.00
0,18657,50,0.01,0.13,0.05,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,18707,50,0.00,0.14,0.07,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,-0.00,0.00,0.00
0,18757,50,0.00,0.07,0.08,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.01,-0.00
0,18807,50,0.00,0.13,0.09,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.01,-0.00
0,18857,50,-0.03,0.16,0.17,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,0.00
0,18907,50,0.00,0.11,0.14,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,-0.00,0.00
0,18957,50,-0.03,0.14,0.12,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,19007,50,-0.06,0.09,0.02,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,-0.00,-0.00
0,19057,50,0.00,0.14,0.22,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,19107,50,-0.06,0.03,0.14,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,19158,51,0.01,0.14,0.11,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,19208,50,0.05,0.11,-0.01,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,0.00
0,19258,50,0.02,0.13,0.12,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,0.00
0,19308,50,-0.02,0.12,0.10,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,19358,50,0.07,0.15,-0.01,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,-0.00,0.00
0,19408,50,0.00,0.08,0.07,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,0.00
0,19458,50,-0.01,0.13,0.16,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,0.00
0,19508,50,0.00,0.14,0.15,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,19558,50,0.00,0.13,0.10,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,0.00,0.00,-0.00
0,19608,50,0.00,0.12,0.15,0.97,0.49,9.74,0.99231,0.03046,-0.04688,0.11035,347.25,5.69,-2.88,-0.00,0.00,-0.00
